Probe	Ensembl	chromosome_name
6650341	ENSG00000072694	1
3140386	ENSG00000072736	16
4810326	ENSG00000072756	3
1170647	ENSG00000072778	17
5270241	ENSG00000072786	5
3460711	ENSG00000072803	5
360296	ENSG00000072832	4
6330168	ENSG00000072840	4
4010189	ENSG00000072849	17
7000026	ENSG00000072858	3
130347	ENSG00000072864	16
2320750	ENSG00000072952	11
770026	ENSG00000072954	19
2190241	ENSG00000072958	19
780524	ENSG00000073008	19
1170338	ENSG00000073060	
6770408	ENSG00000073111	3
5390376	ENSG00000073146	22
4070300	ENSG00000073150	22
6770754	ENSG00000073169	22
540390	ENSG00000073331	
2690129	ENSG00000073350	
2070450	ENSG00000073417	15
3870066	ENSG00000073464	X
6510253	ENSG00000073536	17
3180470	ENSG00000073578	
2650064	ENSG00000073584	17
4590497	ENSG00000073598	17
6270615	ENSG00000073605	17
730068	ENSG00000073614	12
1260661	ENSG00000073670	17
6560152	ENSG00000073711	
4850289	ENSG00000073712	14
630315	ENSG00000073737	2
1820632	ENSG00000073756	
4880133	ENSG00000073803	3
1710630	ENSG00000073849	3
1850543	ENSG00000073861	17
4070553	ENSG00000073910	13
5820463	ENSG00000073921	
5260138	ENSG00000073969	17
5290215	ENSG00000074054	2
6110307	ENSG00000074071	
2340692	ENSG00000074181	
1070639	ENSG00000074201	11
4670398	ENSG00000074219	19
4150341	ENSG00000074266	11
5090273	ENSG00000074319	11
3180343	ENSG00000074356	
3290747	ENSG00000074370	
3830075	ENSG00000074410	
160612	ENSG00000074416	3
3190021	ENSG00000074527	
7100131	ENSG00000074582	2
1690156	ENSG00000074590	12
1500446	ENSG00000074603	15
4180689	ENSG00000074621	15
5390204	ENSG00000074660	17
2970239	ENSG00000074695	
7150152	ENSG00000074696	
5340471	ENSG00000074706	6
4760356	ENSG00000074755	17
1030458	ENSG00000074842	19
2900438	ENSG00000074855	19
6380673	ENSG00000074935	6
5550170	ENSG00000074964	
1190138	ENSG00000074966	4
870008	ENSG00000075073	10
1580168	ENSG00000075089	12
6940348	ENSG00000075131	15
5860445	ENSG00000075142	7
3290551	ENSG00000075151	1
3890544	ENSG00000075188	12
6900114	ENSG00000075213	7
5670246	ENSG00000075223	7
1450309	ENSG00000075234	22
6380112	ENSG00000075240	22
2970598	ENSG00000075275	22
2510519	ENSG00000075290	10
6040475	ENSG00000075336	
6040601	ENSG00000075340	
4670008	ENSG00000075391	1
4760433	ENSG00000075399	16
7570706	ENSG00000075413	14
3290398	ENSG00000075415	12
1470543	ENSG00000075426	2
6840048	ENSG00000075539	
4290382	ENSG00000075568	
4560328	ENSG00000075618	7
5050689	ENSG00000075651	3
4730685	ENSG00000075785	3
2940370	ENSG00000075790	
6550253	ENSG00000075826	10
4830717	ENSG00000075856	12
1660685	ENSG00000075884	
1240703	ENSG00000075886	
1940482	ENSG00000075945	
360753	ENSG00000075975	
5690274	ENSG00000076003	
4230554	ENSG00000076043	11
2750039	ENSG00000076067	12
2060139	ENSG00000076108	12
840408	ENSG00000076201	
4850612	ENSG00000076248	12
540544	ENSG00000076258	
130408	ENSG00000076321	1
4070348	ENSG00000076351	17
5890204	ENSG00000076356	
4180709	ENSG00000076382	
2120224	ENSG00000076513	12
2570161	ENSG00000076554	
2230678	ENSG00000076555	12
2650477	ENSG00000076604	17
540609	ENSG00000076641	
5550278	ENSG00000076662	
1010253	ENSG00000076685	10
1850678	ENSG00000076706	11
6330270	ENSG00000076716	X
6940736	ENSG00000076770	
6290017	ENSG00000076826	
4890181	ENSG00000076864	1
5490671	ENSG00000076924	19
2490672	ENSG00000076928	
6960026	ENSG00000076944	
870241	ENSG00000076984	19
1850093	ENSG00000077044	2
2970554	ENSG00000077063	7
6270487	ENSG00000077092	
3890255	ENSG00000077097	3
2030270	ENSG00000077147	10
3830239	ENSG00000077150	
2480722	ENSG00000077152	1
2650475	ENSG00000077157	
4250452	ENSG00000077232	
2750296	ENSG00000077235	16
5910609	ENSG00000077238	
650672	ENSG00000077254	1
7570403	ENSG00000077264	X
4810414	ENSG00000077279	X
5310195	ENSG00000077312	19
6770446	ENSG00000077327	
2810241	ENSG00000077348	19
1820722	ENSG00000077420	10
1510020	ENSG00000077454	
6130273	ENSG00000077458	11
5550300	ENSG00000077463	19
4590608	ENSG00000077514	11
6620072	ENSG00000077549	1
1240392	ENSG00000077585	
5490753	ENSG00000077616	11
3170615	ENSG00000077684	4
1850021	ENSG00000077713	X
6960440	ENSG00000077721	X
6450471	ENSG00000077782	
2640598	ENSG00000077935	22
4830685	ENSG00000077942	22
4810341	ENSG00000077984	20
1770564	ENSG00000078018	
5050477	ENSG00000078043	
4040152	ENSG00000078053	
6420632	ENSG00000078070	3
7320546	ENSG00000078081	
380561	ENSG00000078114	10
1230017	ENSG00000078124	11
1300482	ENSG00000078140	4
2650408	ENSG00000078177	4
2350762	ENSG00000078237	12
6840014	ENSG00000078246	12
4200593	ENSG00000078269	
1170626	ENSG00000078304	14
2140209	ENSG00000078319	
2710114	ENSG00000078369	1
2810673	ENSG00000078399	7
7040386	ENSG00000078401	6
6510600	ENSG00000078403	
2470577	ENSG00000078487	7
1980184	ENSG00000078589	X
1580576	ENSG00000078596	
730228	ENSG00000078668	8
1440259	ENSG00000078674	8
770301	ENSG00000078687	
2940762	ENSG00000078699	20
7560538	ENSG00000078747	20
1030315	ENSG00000078795	
5360392	ENSG00000078804	20
1980360	ENSG00000078808	1
4010132	ENSG00000078814	20
6110041	ENSG00000078900	1
6650612	ENSG00000078902	11
5260632	ENSG00000078967	7
5570309	ENSG00000079134	18
3610360	ENSG00000079150	2
4590092	ENSG00000079156	2
4210403	ENSG00000079215	5
2900039	ENSG00000079246	
60670	ENSG00000079257	3
3140041	ENSG00000079263	2
6020373	ENSG00000079277	1
6250110	ENSG00000079308	2
5720767	ENSG00000079313	19
3140553	ENSG00000079332	10
6590475	ENSG00000079335	1
4050300	ENSG00000079337	
2970286	ENSG00000079385	
3890328	ENSG00000079393	10
5550600	ENSG00000079432	19
1170059	ENSG00000079435	19
5700142	ENSG00000079459	
1510521	ENSG00000079462	
4810482	ENSG00000079482	X
2070291	ENSG00000079739	1
6560292	ENSG00000079805	
5490064	ENSG00000079819	
3310520	ENSG00000079931	6
2190075	ENSG00000079950	
3420497	ENSG00000079999	
4640735	ENSG00000080007	6
7400768	ENSG00000080031	19
1440682	ENSG00000080166	13
4230437	ENSG00000080189	20
830397	ENSG00000080200	
3460215	ENSG00000080298	
1660646	ENSG00000080345	
1770661	ENSG00000080371	12
5130053	ENSG00000080493	4
5290474	ENSG00000080503	9
1240553	ENSG00000080546	6
7560520	ENSG00000080561	
4180026	ENSG00000080572	X
5560300	ENSG00000080573	19
7510687	ENSG00000080603	16
6580458	ENSG00000080802	7
3840730	ENSG00000080815	14
4640626	ENSG00000080822	
1470348	ENSG00000080823	14
3390544	ENSG00000080824	14
2900132	ENSG00000080839	20
4210148	ENSG00000080845	20
1240180	ENSG00000080854	
270343	ENSG00000081014	15
6370215	ENSG00000081019	1
6840458	ENSG00000081026	1
4670390	ENSG00000081041	4
4010730	ENSG00000081052	2
160672	ENSG00000081059	
4060575	ENSG00000081087	6
7160458	ENSG00000081177	14
5720725	ENSG00000081181	14
4040162	ENSG00000081189	5
2600408	ENSG00000081237	
2490719	ENSG00000081320	2
6040037	ENSG00000081377	
6270603	ENSG00000081386	
4210300	ENSG00000081692	1
460280	ENSG00000081721	1
1580504	ENSG00000081760	12
7510086	ENSG00000081791	5
6450273	ENSG00000081870	
2850162	ENSG00000081913	18
3930019	ENSG00000081985	
5910632	ENSG00000082014	
5960451	ENSG00000082068	
5890414	ENSG00000082074	5
3400300	ENSG00000082153	
5220639	ENSG00000082196	5
6200408	ENSG00000082212	
2940725	ENSG00000082213	5
3520382	ENSG00000082258	2
6560131	ENSG00000082269	
1510538	ENSG00000082397	
5080601	ENSG00000082438	2
4150044	ENSG00000082458	X
7610598	ENSG00000082512	1
6580131	ENSG00000082515	5
6110484	ENSG00000082516	5
6480661	ENSG00000082701	3
5360243	ENSG00000082781	3
3460343	ENSG00000082805	12
5690333	ENSG00000082898	2
7330441	ENSG00000082996	3
4120370	ENSG00000083093	16
770441	ENSG00000083097	6
3440014	ENSG00000083099	6
2140138	ENSG00000083123	
3930195	ENSG00000083168	
1230746	ENSG00000083223	
460543	ENSG00000083290	17
2470020	ENSG00000083312	
60437	ENSG00000083444	1
6650754	ENSG00000083454	
4120341	ENSG00000083457	17
4640719	ENSG00000083520	13
6370707	ENSG00000083535	13
6370368	ENSG00000083544	13
5220575	ENSG00000083642	13
1090768	ENSG00000083720	5
6940397	ENSG00000083750	X
2600017	ENSG00000083799	
6250646	ENSG00000083807	19
7040139	ENSG00000083812	19
6450133	ENSG00000083814	19
1110195	ENSG00000083817	19
1050626	ENSG00000083828	
5810767	ENSG00000083838	19
2850072	ENSG00000083842	
630544	ENSG00000083896	4
6250121	ENSG00000083937	
3930390	ENSG00000084070	1
5390181	ENSG00000084072	1
5390543	ENSG00000084073	1
4210750	ENSG00000084090	
5220068	ENSG00000084092	4
1090139	ENSG00000084093	4
6840468	ENSG00000084110	
3460086	ENSG00000084112	12
830047	ENSG00000084207	11
3450577	ENSG00000084234	11
1580333	ENSG00000084444	12
6840241	ENSG00000084652	1
2190390	ENSG00000084676	2
6620403	ENSG00000084693	
4040193	ENSG00000084710	
2450202	ENSG00000084731	2
5690553	ENSG00000084754	2
6220026	ENSG00000084764	2
3140273	ENSG00000085117	
4070296	ENSG00000085185	X
2340600	ENSG00000085224	X
6660398	ENSG00000085265	9
3420634	ENSG00000085274	3
730544	ENSG00000085276	3
2650022	ENSG00000085365	5
6940356	ENSG00000085377	6
7050403	ENSG00000085382	6
1580286	ENSG00000085415	18
7040148	ENSG00000085433	1
3400612	ENSG00000085449	2
1820196	ENSG00000085465	1
7510681	ENSG00000085491	1
7320731	ENSG00000085511	6
650040	ENSG00000085514	
7650767	ENSG00000085552	1
1230048	ENSG00000085563	7
5130332	ENSG00000085644	16
4260139	ENSG00000085662	7
7570215	ENSG00000085719	8
4920403	ENSG00000085721	16
130433	ENSG00000085733	11
4730176	ENSG00000085741	11
2320470	ENSG00000085760	2
50671	ENSG00000085788	
4920373	ENSG00000085831	
1510035	ENSG00000085832	1
6660333	ENSG00000085840	
3130180	ENSG00000085872	19
2760491	ENSG00000085978	
2940224	ENSG00000085998	1
1980291	ENSG00000085999	1
5290008	ENSG00000086015	1
3460386	ENSG00000086062	9
6450326	ENSG00000086065	
4060494	ENSG00000086102	9
1110114	ENSG00000086189	5
6770202	ENSG00000086200	5
1070242	ENSG00000086232	
6480403	ENSG00000086288	7
6400044	ENSG00000086289	7
3360634	ENSG00000086300	
6760288	ENSG00000086504	16
4040170	ENSG00000086506	16
6330204	ENSG00000086544	19
7400377	ENSG00000086548	19
4570593	ENSG00000086570	
6200630	ENSG00000086589	5
4290537	ENSG00000086598	12
5690112	ENSG00000086619	
4570576	ENSG00000086712	
5390474	ENSG00000086717	X
3290692	ENSG00000086730	
6980332	ENSG00000086758	X
2970368	ENSG00000086827	
5270100	ENSG00000086967	19
3190768	ENSG00000087053	
1340600	ENSG00000087074	19
2230133	ENSG00000087076	19
1710500	ENSG00000087085	
3420121	ENSG00000087087	
3520092	ENSG00000087088	
6200242	ENSG00000087095	17
2030520	ENSG00000087111	17
7150609	ENSG00000087116	5
6220093	ENSG00000087152	
610358	ENSG00000087157	
4900079	ENSG00000087206	5
7510079	ENSG00000087237	
3060273	ENSG00000087250	16
4120367	ENSG00000087253	16
4010204	ENSG00000087258	16
6330242	ENSG00000087263	16
580209	ENSG00000087266	4
5560121	ENSG00000087269	4
1230289	ENSG00000087274	
7040433	ENSG00000087299	14
7100592	ENSG00000087301	14
3290689	ENSG00000087302	14
1580709	ENSG00000087303	14
3290717	ENSG00000087338	
3930070	ENSG00000087365	
4490273	ENSG00000087448	12
6100075	ENSG00000087460	20
50435	ENSG00000087470	
3440341	ENSG00000087495	20
6660674	ENSG00000087502	12
4730605	ENSG00000087586	20
5720661	ENSG00000087589	20
2120037	ENSG00000087842	X
270136	ENSG00000087903	
3060072	ENSG00000088002	19
6960243	ENSG00000088035	1
380309	ENSG00000088038	
3390075	ENSG00000088179	2
7000470	ENSG00000088247	19
3060307	ENSG00000088256	
2190709	ENSG00000088280	1
4480519	ENSG00000088298	20
6200563	ENSG00000088305	20
6290358	ENSG00000088325	
4640039	ENSG00000088340	
1770519	ENSG00000088356	20
6560255	ENSG00000088367	20
2230044	ENSG00000088387	
6900674	ENSG00000088448	
1430762	ENSG00000088451	13
6980131	ENSG00000088538	
3370372	ENSG00000088543	3
6660600	ENSG00000088682	16
4830349	ENSG00000088726	
2810689	ENSG00000088727	3
2710446	ENSG00000088766	20
3420228	ENSG00000088808	14
6520243	ENSG00000088812	20
3710553	ENSG00000088826	
270292	ENSG00000088832	20
5900441	ENSG00000088833	20
7150209	ENSG00000088836	20
5130167	ENSG00000088854	
2350471	ENSG00000088876	20
730577	ENSG00000088882	20
6900020	ENSG00000088888	
780767	ENSG00000088899	20
1940612	ENSG00000088930	
1300142	ENSG00000088970	20
6220086	ENSG00000088986	
5050681	ENSG00000088992	12
630100	ENSG00000089006	20
2630561	ENSG00000089009	12
2510112	ENSG00000089012	20
3140156	ENSG00000089022	
5090300	ENSG00000089041	12
3520326	ENSG00000089048	
6660259	ENSG00000089050	20
4730408	ENSG00000089053	12
130689	ENSG00000089057	20
2360376	ENSG00000089060	12
1110541	ENSG00000089063	
6330376	ENSG00000089091	20
830273	ENSG00000089094	12
4290445	ENSG00000089123	20
7040035	ENSG00000089127	12
6270450	ENSG00000089154	12
1470349	ENSG00000089157	
4570131	ENSG00000089163	12
6400189	ENSG00000089169	12
2900370	ENSG00000089177	
4060280	ENSG00000089195	20
6420356	ENSG00000089199	20
830730	ENSG00000089248	
6130161	ENSG00000089280	
6270427	ENSG00000089289	X
1470332	ENSG00000089327	19
1240605	ENSG00000089335	
3140438	ENSG00000089351	19
1850349	ENSG00000089472	X
130709	ENSG00000089486	16
5420240	ENSG00000089505	
4860025	ENSG00000089558	
1070044	ENSG00000089639	
5270446	ENSG00000089682	
1230682	ENSG00000089685	
2680189	ENSG00000089692	12
6400474	ENSG00000089693	12
2810487	ENSG00000089723	14
1010735	ENSG00000089737	14
2030368	ENSG00000089775	
2640114	ENSG00000089818	12
3460626	ENSG00000089847	
1980164	ENSG00000089876	10
4070068	ENSG00000089916	
4290315	ENSG00000090006	19
6620521	ENSG00000090013	19
10133	ENSG00000090020	1
7570370	ENSG00000090054	9
1010053	ENSG00000090061	14
5690743	ENSG00000090097	3
4490176	ENSG00000090104	1
130750	ENSG00000090238	16
1030435	ENSG00000090263	7
4150687	ENSG00000090266	
6110477	ENSG00000090273	
6220327	ENSG00000090316	4
7150278	ENSG00000090339	19
1770048	ENSG00000090372	19
5720768	ENSG00000090376	
4810162	ENSG00000090382	
6400097	ENSG00000090432	1
2680138	ENSG00000090447	16
7320307	ENSG00000090470	15
20632	ENSG00000090487	
3190452	ENSG00000090520	3
4280524	ENSG00000090530	3
830324	ENSG00000090554	
3610112	ENSG00000090565	16
7210397	ENSG00000090581	16
6420609	ENSG00000090612	12
6250093	ENSG00000090615	12
2640037	ENSG00000090659	19
6590139	ENSG00000090661	19
6450056	ENSG00000090674	19
6980082	ENSG00000090686	1
4730019	ENSG00000090776	X
1940167	ENSG00000090857	16
290603	ENSG00000090861	16
2030376	ENSG00000090863	16
1430129	ENSG00000090889	X
1780563	ENSG00000090905	16
130609	ENSG00000090920	
1690170	ENSG00000090924	19
60537	ENSG00000090971	19
1820576	ENSG00000090975	12
7570603	ENSG00000090989	
6350600	ENSG00000091073	
1050020	ENSG00000091106	2
3940615	ENSG00000091127	7
2750092	ENSG00000091129	
1510392	ENSG00000091136	
1260195	ENSG00000091140	7
3460292	ENSG00000091157	
940386	ENSG00000091164	18
830519	ENSG00000091181	3
3060279	ENSG00000091262	
1470520	ENSG00000091317	3
7570608	ENSG00000091409	
4670059	ENSG00000091436	2
1010093	ENSG00000091482	
1470551	ENSG00000091490	4
6590538	ENSG00000091513	3
5720746	ENSG00000091527	3
6450521	ENSG00000091536	17
3800273	ENSG00000091592	17
290187	ENSG00000091622	17
3440070	ENSG00000091640	17
4780519	ENSG00000091732	
3360095	ENSG00000091831	6
5130154	ENSG00000091844	6
1400397	ENSG00000091947	17
7330452	ENSG00000091972	3
150047	ENSG00000092010	14
1820072	ENSG00000092020	14
4810112	ENSG00000092036	14
7100129	ENSG00000092051	14
2940767	ENSG00000092067	14
4860537	ENSG00000092068	14
150176	ENSG00000092094	14
4010367	ENSG00000092096	14
3140753	ENSG00000092098	14
7050327	ENSG00000092108	14
2850364	ENSG00000092140	14
7320066	ENSG00000092148	
1500201	ENSG00000092199	
7400475	ENSG00000092200	14
6770082	ENSG00000092203	14
5360326	ENSG00000092208	14
6370615	ENSG00000092295	14
1740471	ENSG00000092330	14
4050626	ENSG00000092377	Y
7050682	ENSG00000092421	5
4280452	ENSG00000092439	
5820193	ENSG00000092445	15
6130634	ENSG00000092470	15
3870441	ENSG00000092529	15
4230717	ENSG00000092531	15
240086	ENSG00000092621	1
6770309	ENSG00000092841	12
1710102	ENSG00000092847	1
4570672	ENSG00000092850	
1430424	ENSG00000092871	17
6250767	ENSG00000092929	17
3290685	ENSG00000092964	8
7510195	ENSG00000092969	1
70128	ENSG00000092978	
5890291	ENSG00000093000	22
2320170	ENSG00000093009	
6940243	ENSG00000093010	22
6200064	ENSG00000093072	22
4010133	ENSG00000093134	6
7650053	ENSG00000093144	
4150438	ENSG00000093167	3
510041	ENSG00000093183	3
2060044	ENSG00000093217	3
130370	ENSG00000094631	X
6100414	ENSG00000094841	X
1470750	ENSG00000094880	5
60689	ENSG00000094914	12
7150685	ENSG00000094916	
2350373	ENSG00000094975	
6290605	ENSG00000095002	2
4230373	ENSG00000095015	
1660039	ENSG00000095059	19
1710520	ENSG00000095066	19
2750653	ENSG00000095139	11
7550243	ENSG00000095209	9
3060750	ENSG00000095261	9
6840626	ENSG00000095303	9
7550348	ENSG00000095319	9
3120437	ENSG00000095321	
270487	ENSG00000095370	
1510390	ENSG00000095380	9
2680021	ENSG00000095383	9
1660176	ENSG00000095397	
620079	ENSG00000095464	10
240097	ENSG00000095485	
4060543	ENSG00000095539	10
2070209	ENSG00000095564	
6480372	ENSG00000095574	10
2470722	ENSG00000095627	10
1500241	ENSG00000095637	10
430050	ENSG00000095739	10
610341	ENSG00000095787	
4480576	ENSG00000095794	10
6960730	ENSG00000095906	16
5690717	ENSG00000095917	16
7320377	ENSG00000095932	
4670500	ENSG00000095951	6
6370576	ENSG00000095970	6
4180286	ENSG00000096006	6
2640341	ENSG00000096060	6
7050056	ENSG00000096063	6
4480280	ENSG00000096070	6
3520072	ENSG00000096080	6
3780619	ENSG00000096092	6
6560482	ENSG00000096093	6
4830100	ENSG00000096384	6
6760189	ENSG00000096401	6
6180133	ENSG00000096433	6
2360176	ENSG00000096654	6
3610672	ENSG00000096696	6
3170722	ENSG00000096872	9
3940189	ENSG00000096968	9
6400370	ENSG00000096996	19
4180088	ENSG00000097007	9
4290050	ENSG00000097021	1
6960372	ENSG00000097033	
4900044	ENSG00000097046	1
1400021	ENSG00000097096	
1740343	ENSG00000099139	9
2140128	ENSG00000099194	10
1580356	ENSG00000099203	19
2570112	ENSG00000099204	10
7380601	ENSG00000099219	9
1300768	ENSG00000099246	10
5720424	ENSG00000099250	10
940543	ENSG00000099256	10
5080075	ENSG00000099282	10
2900041	ENSG00000099284	10
4200475	ENSG00000099308	
1030053	ENSG00000099326	19
3460253	ENSG00000099330	19
3360408	ENSG00000099331	19
6650278	ENSG00000099337	19
6110440	ENSG00000099338	19
650369	ENSG00000099341	19
990224	ENSG00000099364	16
1500608	ENSG00000099377	16
2510674	ENSG00000099381	16
5260196	ENSG00000099385	
380129	ENSG00000099399	
7560047	ENSG00000099622	19
1110377	ENSG00000099624	19
3180376	ENSG00000099715	Y
7040402	ENSG00000099721	Y
1850687	ENSG00000099725	Y
2230598	ENSG00000099769	
1470196	ENSG00000099785	19
3440458	ENSG00000099797	
1660278	ENSG00000099800	19
1710278	ENSG00000099804	19
2600291	ENSG00000099810	9
4180086	ENSG00000099814	14
2760598	ENSG00000099834	11
2000075	ENSG00000099840	19
4390273	ENSG00000099849	11
4920110	ENSG00000099860	19
4540682	ENSG00000099864	19
3370475	ENSG00000099866	19
5050553	ENSG00000099875	19
5810301	ENSG00000099889	22
1300402	ENSG00000099899	22
4590154	ENSG00000099904	22
5290259	ENSG00000099910	22
5420243	ENSG00000099917	22
1440270	ENSG00000099937	22
7100437	ENSG00000099940	22
5960767	ENSG00000099942	22
290086	ENSG00000099949	22
2370632	ENSG00000099953	
3460750	ENSG00000099954	
150021	ENSG00000099956	22
4570066	ENSG00000099958	
1570047	ENSG00000099960	22
7200452	ENSG00000099968	
2360593	ENSG00000099977	22
7560593	ENSG00000099985	22
240424	ENSG00000099991	22
5360717	ENSG00000099992	22
110592	ENSG00000099994	
5910390	ENSG00000099995	22
670538	ENSG00000099998	22
6420288	ENSG00000099999	
4890341	ENSG00000100003	22
6400762	ENSG00000100012	
2750521	ENSG00000100023	22
3830735	ENSG00000100024	22
5130288	ENSG00000100027	22
4290544	ENSG00000100028	22
1500066	ENSG00000100029	22
2570026	ENSG00000100030	
5290184	ENSG00000100031	
240348	ENSG00000100034	
2940630	ENSG00000100036	22
4920280	ENSG00000100053	22
240730	ENSG00000100056	
2000438	ENSG00000100060	22
3840678	ENSG00000100065	22
540403	ENSG00000100068	22
6900440	ENSG00000100075	22
6280086	ENSG00000100079	22
130102	ENSG00000100083	22
5220435	ENSG00000100084	22
130382	ENSG00000100092	22
1450193	ENSG00000100097	22
6280189	ENSG00000100099	22
5390730	ENSG00000100100	22
5130487	ENSG00000100104	22
1240279	ENSG00000100105	
5570110	ENSG00000100106	22
2100332	ENSG00000100109	22
7560164	ENSG00000100116	22
3310653	ENSG00000100122	22
2340598	ENSG00000100124	22
2190221	ENSG00000100129	22
2230491	ENSG00000100138	22
670296	ENSG00000100139	
450088	ENSG00000100146	22
2640132	ENSG00000100147	22
1090291	ENSG00000100150	22
7040243	ENSG00000100151	
6180634	ENSG00000100154	
580500	ENSG00000100156	22
1450192	ENSG00000100162	
6040066	ENSG00000100167	22
1660059	ENSG00000100181	
3360053	ENSG00000100196	22
4280196	ENSG00000100197	22
1780709	ENSG00000100201	
830364	ENSG00000100206	22
