Probe	Ensembl	chromosome_name
C1orf51	ENSG00000159208	1
CCDC24	ENSG00000159214	1
ADIPOR1	ENSG00000159346	1
CYB5R1	ENSG00000159348	1
PSMD4	ENSG00000159352	1
ATP13A2	ENSG00000159363	1
PSMB4	ENSG00000159377	1
BTG2	ENSG00000159388	1
CELF3	ENSG00000159409	1
ALDH4A1	ENSG00000159423	1
THEM4	ENSG00000159445	1
MED8	ENSG00000159479	1
CCDC17	ENSG00000159588	1
GPBP1L1	ENSG00000159592	1
TMEM69	ENSG00000159596	1
KIAA0494	ENSG00000159658	1
DFFA	ENSG00000160049	1
CCDC28B	ENSG00000160050	1
IQCC	ENSG00000160051	1
C1orf91	ENSG00000160055	1
BSDC1	ENSG00000160058	1
ZBTB8A	ENSG00000160062	1
ATAD3B	ENSG00000160072	1
SSU72	ENSG00000160075	1
UBE2J2	ENSG00000160087	1
ZNF362	ENSG00000160094	1
FNDC5	ENSG00000160097	1
S100A1	ENSG00000160678	1
C1orf77	ENSG00000160679	1
ZBTB7B	ENSG00000160685	1
FLAD1	ENSG00000160688	1
SHC1	ENSG00000160691	1
ADAR	ENSG00000160710	1
IL6R	ENSG00000160712	1
UBE2Q1	ENSG00000160714	1
CHRNB2	ENSG00000160716	1
CRTC2	ENSG00000160741	1
FDPS	ENSG00000160752	1
RUSC1	ENSG00000160753	1
GBAP1	ENSG00000160766	1
PAQR6	ENSG00000160781	1
PMF1	ENSG00000160783	1
SLC25A44	ENSG00000160785	1
LMNA	ENSG00000160789	1
UBQLN4	ENSG00000160803	1
GPATCH4	ENSG00000160818	1
FCRL3	ENSG00000160856	1
PDZK1IP1	ENSG00000162366	1
TAL1	ENSG00000162367	1
CMPK1	ENSG00000162368	1
BEND5	ENSG00000162373	1
C1orf163	ENSG00000162377	1
ZYG11B	ENSG00000162378	1
SLC1A7	ENSG00000162383	1
C1orf123	ENSG00000162384	1
MAGOH	ENSG00000162385	1
ACOT11	ENSG00000162390	1
PARS2	ENSG00000162396	1
C1orf177	ENSG00000162398	1
USP24	ENSG00000162402	1
PPAP2B	ENSG00000162407	1
NOL9	ENSG00000162408	1
KLHL21	ENSG00000162413	1
ZSWIM5	ENSG00000162415	1
GMEB1	ENSG00000162419	1
SLC45A1	ENSG00000162426	1
SEPN1	ENSG00000162430	1
AK4	ENSG00000162433	1
JAK1	ENSG00000162434	1
RAVER2	ENSG00000162437	1
CTRC	ENSG00000162438	1
LZIC	ENSG00000162441	1
RBP7	ENSG00000162444	1
SLC25A34	ENSG00000162461	1
AKR7A3	ENSG00000162482	1
C1orf187	ENSG00000162490	1
DHRS3	ENSG00000162496	1
MATN1	ENSG00000162510	1
LAPTM5	ENSG00000162511	1
SDC3	ENSG00000162512	1
PEF1	ENSG00000162517	1
RBBP4	ENSG00000162521	1
KIAA1522	ENSG00000162522	1
TSSK3	ENSG00000162526	1
TMCO4	ENSG00000162542	1
UBXN10	ENSG00000162543	1
CAMK2N1	ENSG00000162545	1
ALPL	ENSG00000162551	1
WNT4	ENSG00000162552	1
TTLL10	ENSG00000162571	1
SCNN1D	ENSG00000162572	1
MXRA8	ENSG00000162576	1
C1orf86	ENSG00000162585	1
MEGF6	ENSG00000162591	1
IL23R	ENSG00000162594	1
C1orf87	ENSG00000162598	1
NFIA	ENSG00000162599	1
OMA1	ENSG00000162600	1
MYSM1	ENSG00000162601	1
TM2D1	ENSG00000162604	1
USP1	ENSG00000162607	1
FUBP1	ENSG00000162613	1
NEXN	ENSG00000162614	1
DNAJB4	ENSG00000162616	1
LRRIQ3	ENSG00000162620	1
TYW3	ENSG00000162623	1
SNX7	ENSG00000162627	1
B3GALT2	ENSG00000162630	1
FAM102B	ENSG00000162636	1
C1orf59	ENSG00000162639	1
C1orf52	ENSG00000162642	1
WDR63	ENSG00000162643	1
GBP2	ENSG00000162645	1
ATXN7L2	ENSG00000162650	1
GBP4	ENSG00000162654	1
ZNF326	ENSG00000162664	1
GFI1	ENSG00000162676	1
AGL	ENSG00000162688	1
EXTL2	ENSG00000162694	1
SLC30A7	ENSG00000162695	1
ZNF281	ENSG00000162702	1
ARPC5	ENSG00000162704	1
NLRP3	ENSG00000162711	1
ZNF496	ENSG00000162714	1
TRIM58	ENSG00000162722	1
IGSF8	ENSG00000162729	1
PEA15	ENSG00000162734	1
PEX19	ENSG00000162735	1
NCSTN	ENSG00000162736	1
VANGL2	ENSG00000162738	1
SLAMF6	ENSG00000162739	1
OLFML2B	ENSG00000162745	1
FCRLB	ENSG00000162746	1
FCGR3B	ENSG00000162747	1
KLHDC9	ENSG00000162755	1
C1orf74	ENSG00000162757	1
FLVCR1	ENSG00000162769	1
ATF3	ENSG00000162772	1
RBM15	ENSG00000162775	1
DENND2D	ENSG00000162777	1
IER5	ENSG00000162783	1
BPNT1	ENSG00000162813	1
C1orf115	ENSG00000162817	1
BROX	ENSG00000162819	1
ACP6	ENSG00000162836	1
TFB2M	ENSG00000162851	1
CNST	ENSG00000162852	1
KLHDC8A	ENSG00000162873	1
PM20D1	ENSG00000162877	1
MAPKAPK2	ENSG00000162889	1
IL24	ENSG00000162892	1
FAIM3	ENSG00000162894	1
PIGR	ENSG00000162896	1
CAPN2	ENSG00000162909	1
MRPL55	ENSG00000162910	1
WDR26	ENSG00000162923	1
DISC1	ENSG00000162946	1
H3F3A	ENSG00000163041	1
ADCK3	ENSG00000163050	1
RPRD2	ENSG00000163125	1
CTSS	ENSG00000163131	1
BNIPL	ENSG00000163141	1
TNFAIP8L2	ENSG00000163154	1
LYSMD1	ENSG00000163155	1
SCNM1	ENSG00000163156	1
TMOD4	ENSG00000163157	1
VPS72	ENSG00000163159	1
S100A11	ENSG00000163191	1
S100A9	ENSG00000163220	1
S100A12	ENSG00000163221	1
C1orf189	ENSG00000163263	1
PMVK	ENSG00000163344	1
PBXIP1	ENSG00000163346	1
PYGO2	ENSG00000163348	1
HIPK1	ENSG00000163349	1
DCST2	ENSG00000163354	1
DCST1	ENSG00000163357	1
YY1AP1	ENSG00000163374	1
APOA1BP	ENSG00000163382	1
SLC22A15	ENSG00000163393	1
ATP1A1	ENSG00000163399	1
LMOD1	ENSG00000163431	1
ELF3	ENSG00000163435	1
TMEM183A	ENSG00000163444	1
TRIM46	ENSG00000163462	1
KRTCAP2	ENSG00000163463	1
C1orf182	ENSG00000163467	1
CCT3	ENSG00000163468	1
TMEM79	ENSG00000163472	1
SSR2	ENSG00000163479	1
ADORA1	ENSG00000163485	1
FCRL1	ENSG00000163534	1
NUAK2	ENSG00000163545	1
SPTA1	ENSG00000163554	1
MNDA	ENSG00000163563	1
PYHIN1	ENSG00000163564	1
IFI16	ENSG00000163565	1
AIM2	ENSG00000163568	1
C1orf212	ENSG00000163866	1
ZMYM6	ENSG00000163867	1
ZC3H12A	ENSG00000163874	1
MEAF6	ENSG00000163875	1
SNIP1	ENSG00000163877	1
HEYL	ENSG00000163909	1
DEM1	ENSG00000164002	1
C1orf50	ENSG00000164008	1
ERMAP	ENSG00000164010	1
ZNF691	ENSG00000164011	1
RAB4A	ENSG00000168118	1
IRF2BP2	ENSG00000168264	1
C1orf31	ENSG00000168275	1
MFSD2A	ENSG00000168389	1
SERINC2	ENSG00000168528	1
NDUFS5	ENSG00000168653	1
SLC16A4	ENSG00000168679	1
AHCYL1	ENSG00000168710	1
GSTM4	ENSG00000168765	1
C1orf150	ENSG00000169224	1
THBS3	ENSG00000169231	1
SLC50A1	ENSG00000169241	1
EFNA1	ENSG00000169242	1
SHE	ENSG00000169291	1
PTAFR	ENSG00000169403	1
CD52	ENSG00000169442	1
CLIC4	ENSG00000169504	1
DFFB	ENSG00000169598	1
LUZP1	ENSG00000169641	1
CALML6	ENSG00000169885	1
TOR1AIP2	ENSG00000169905	1
OTUD3	ENSG00000169914	1
TAS1R3	ENSG00000169962	1
PUSL1	ENSG00000169972	1
IFFO2	ENSG00000169991	1
GPR25	ENSG00000170128	1
LRRN2	ENSG00000170382	1
SLC30A1	ENSG00000170385	1
S1PR1	ENSG00000170989	1
ZNF672	ENSG00000171161	1
ZNF692	ENSG00000171163	1
KCND3	ENSG00000171385	1
LRRC8C	ENSG00000171488	1
LRRC8D	ENSG00000171492	1
COL24A1	ENSG00000171502	1
LPAR3	ENSG00000171517	1
CLSTN1	ENSG00000171603	1
PIK3CD	ENSG00000171608	1
SLC25A33	ENSG00000171612	1
SPSB1	ENSG00000171621	1
PLEKHG5	ENSG00000171680	1
TMEM51	ENSG00000171729	1
CAMTA1	ENSG00000171735	1
NHLH1	ENSG00000171786	1
SLFNL1	ENSG00000171790	1
CTPS	ENSG00000171793	1
C1orf156	ENSG00000171806	1
COL8A2	ENSG00000171812	1
EXOSC10	ENSG00000171824	1
PPIH	ENSG00000171960	1
EPHX4	ENSG00000172031	1
NEGR1	ENSG00000172260	1
ALG14	ENSG00000172339	1
FGGY	ENSG00000172456	1
HSPA6	ENSG00000173110	1
MTX1	ENSG00000173171	1
CKS1B	ENSG00000173207	1
C1orf161	ENSG00000173212	1
VANGL1	ENSG00000173218	1
C1QB	ENSG00000173369	1
C1QA	ENSG00000173372	1
DAB1	ENSG00000173406	1
ARV1	ENSG00000173409	1
C1orf151	ENSG00000173436	1
NMNAT1	ENSG00000173614	1
UQCRH	ENSG00000173660	1
TOMM20	ENSG00000173726	1
PLK3	ENSG00000173846	1
C1orf88	ENSG00000173947	1
GNG5	ENSG00000174021	1
CD34	ENSG00000174059	1
CYB561D1	ENSG00000174151	1
SELP	ENSG00000174175	1
PHLDA3	ENSG00000174307	1
PODN	ENSG00000174348	1
EXO1	ENSG00000174371	1
MFSD4	ENSG00000174514	1
TMEM81	ENSG00000174529	1
GOLT1A	ENSG00000174567	1
AKIRIN1	ENSG00000174574	1
ANGEL2	ENSG00000174606	1
PDZK1	ENSG00000174827	1
GLMN	ENSG00000174842	1
CD164L2	ENSG00000174950	1
PDIK1L	ENSG00000175087	1
MARCKSL1	ENSG00000175130	1
SH3BP5L	ENSG00000175137	1
NPPA	ENSG00000175206	1
C1orf127	ENSG00000175262	1
APITD1	ENSG00000175279	1
C1orf172	ENSG00000175707	1
AURKAIP1	ENSG00000175756	1
SFN	ENSG00000175793	1
DENND2C	ENSG00000175984	1
B3GALT6	ENSG00000176022	1
ZNF683	ENSG00000176083	1
AIM1L	ENSG00000176092	1
ZBTB8OS	ENSG00000176261	1
RNPEP	ENSG00000176393	1
MTHFR	ENSG00000177000	1
RIMKLA	ENSG00000177181	1
KCNA3	ENSG00000177272	1
JUN	ENSG00000177606	1
PGBD5	ENSG00000177614	1
AGTRAP	ENSG00000177674	1
KCNJ10	ENSG00000177807	1
CCDC23	ENSG00000177868	1
ZBTB41	ENSG00000177888	1
RPS27	ENSG00000177954	1
DMAP1	ENSG00000178028	1
BOLA1	ENSG00000178096	1
PDE4DIP	ENSG00000178104	1
CTNNBIP1	ENSG00000178585	1
HYI	ENSG00000178922	1
KLHDC7A	ENSG00000179023	1
DPM3	ENSG00000179085	1
FUCA1	ENSG00000179163	1
C1orf101	ENSG00000179397	1
ZNF238	ENSG00000179456	1
FCER1A	ENSG00000179639	1
FLJ37453	ENSG00000179743	1
C1orf200	ENSG00000179840	1
CITED4	ENSG00000179862	1
C1orf194	ENSG00000179902	1
ITLN1	ENSG00000179914	1
TRNAU1AP	ENSG00000180098	1
RCC1	ENSG00000180198	1
FAM73A	ENSG00000180488	1
YOD1	ENSG00000180667	1
GPR157	ENSG00000180758	1
PDIA3P	ENSG00000180867	1
GREM2	ENSG00000180875	1
C1orf105	ENSG00000180999	1
FCRL6	ENSG00000181036	1
ZNF678	ENSG00000181450	1
GPR88	ENSG00000181656	1
AMIGO1	ENSG00000181754	1
GPR3	ENSG00000181773	1
LSM10	ENSG00000181817	1
C1orf69	ENSG00000181873	1
SNRPE	ENSG00000182004	1
FAM89A	ENSG00000182118	1
TDRKH	ENSG00000182134	1
FAM159A	ENSG00000182183	1
PAQR7	ENSG00000182749	1
C1orf116	ENSG00000182795	1
ACBD3	ENSG00000182827	1
LCK	ENSG00000182866	1
RGS7	ENSG00000182901	1
RABIF	ENSG00000183155	1
SEP15	ENSG00000183291	1
GBP6	ENSG00000183347	1
FHL3	ENSG00000183386	1
SF3A3	ENSG00000183431	1
FAM46C	ENSG00000183508	1
UTP11L	ENSG00000183520	1
FAM167B	ENSG00000183615	1
BMP8A	ENSG00000183682	1
TMEM50A	ENSG00000183726	1
SLC35F3	ENSG00000183780	1
LIN9	ENSG00000183814	1
IQGAP3	ENSG00000183856	1
ST6GALNAC3	ENSG00000184005	1
PTP4A2	ENSG00000184007	1
FAM132A	ENSG00000184163	1
HIST2H2AC	ENSG00000184260	1
TACSTD2	ENSG00000184292	1
C1orf175	ENSG00000184313	1
CSF1	ENSG00000184371	1
PDE4B	ENSG00000184588	1
ZBTB40	ENSG00000184677	1
HIST2H2BE	ENSG00000184678	1
MANEAL	ENSG00000185090	1
FAF1	ENSG00000185104	1
PGBD2	ENSG00000185220	1
ZBTB37	ENSG00000185278	1
SMYD3	ENSG00000185420	1
IL28RA	ENSG00000185436	1
MUC1	ENSG00000185499	1
PBX1	ENSG00000185630	1
RNPC3	ENSG00000185946	1
AIDA	ENSG00000186063	1
POLR3C	ENSG00000186141	1
EDARADD	ENSG00000186197	1
MOSC1	ENSG00000186205	1
TOR3A	ENSG00000186283	1
MST1P2	ENSG00000186301	1
NUDT17	ENSG00000186364	1
CCDC30	ENSG00000186409	1
TMEM222	ENSG00000186501	1
ARHGAP30	ENSG00000186517	1
FOXD2	ENSG00000186564	1
HPDL	ENSG00000186603	1
MST1P9	ENSG00000186715	1
TNFRSF4	ENSG00000186827	1
TNFRSF18	ENSG00000186891	1
RHD	ENSG00000187010	1
ESPN	ENSG00000187017	1
RNF220	ENSG00000187147	1
GJA4	ENSG00000187513	1
TLR5	ENSG00000187554	1
PLEKHN1	ENSG00000187583	1
ISG15	ENSG00000187608	1
C1orf170	ENSG00000187642	1
GABRD	ENSG00000187730	1
PEAR1	ENSG00000187800	1
ZNF643	ENSG00000187801	1
ZNF642	ENSG00000187815	1
TTC24	ENSG00000187862	1
LDLRAD2	ENSG00000187942	1
KLHL17	ENSG00000187961	1
C1orf204	ENSG00000188004	1
S100A3	ENSG00000188015	1
GPR89B	ENSG00000188092	1
AGRN	ENSG00000188157	1
HES4	ENSG00000188290	1
ZNF669	ENSG00000188295	1
TCTEX1D4	ENSG00000188396	1
SELL	ENSG00000188404	1
SRSF10	ENSG00000188529	1
DPYD	ENSG00000188641	1
RHCE	ENSG00000188672	1
RBM34	ENSG00000188739	1
BCL2L15	ENSG00000188761	1
MTF1	ENSG00000188786	1
TMEM201	ENSG00000188807	1
CNR2	ENSG00000188822	1
FAM78B	ENSG00000188859	1
C1orf192	ENSG00000188931	1
NOC2L	ENSG00000188976	1
S100A13	ENSG00000189171	1
KIAA1107	ENSG00000189195	1
PNRC2	ENSG00000189266	1
GJB5	ENSG00000189280	1
SLC35E2B	ENSG00000189339	1
MMP23B	ENSG00000189409	1
S100A4	ENSG00000196154	1
STK40	ENSG00000196182	1
TMEM63A	ENSG00000196187	1
CTSE	ENSG00000196188	1
SEMA4A	ENSG00000196189	1
CD55	ENSG00000196352	1
SRGAP2P2	ENSG00000196369	1
THEM5	ENSG00000196407	1
ZNF124	ENSG00000196418	1
S100A5	ENSG00000196420	1
YRDC	ENSG00000196449	1
GDAP2	ENSG00000196505	1
SLC6A9	ENSG00000196517	1
AJAP1	ENSG00000196581	1
S100A2	ENSG00000196754	1
LAMB3	ENSG00000196878	1
ZMYM1	ENSG00000197056	1
LRRC8B	ENSG00000197147	1
DDI2	ENSG00000197312	1
TRIM33	ENSG00000197323	1
IPP	ENSG00000197429	1
FAM177B	ENSG00000197520	1
MIB2	ENSG00000197530	1
HHLA3	ENSG00000197568	1
CDC42SE1	ENSG00000197622	1
CR1L	ENSG00000197721	1
S100A10	ENSG00000197747	1
TAF13	ENSG00000197780	1
ATAD3A	ENSG00000197785	1
C1orf183	ENSG00000197852	1
MDS2	ENSG00000197880	1
S100A6	ENSG00000197956	1
DNM3	ENSG00000197959	1
MPZL1	ENSG00000197965	1
C1orf122	ENSG00000197982	1
SNHG12	ENSG00000197989	1
FCGR1B	ENSG00000198019	1
MIER1	ENSG00000198160	1
MAN1A2	ENSG00000198162	1
C1orf84	ENSG00000198198	1
CACNA1E	ENSG00000198216	1
NTRK1	ENSG00000198400	1
NCRNA00292	ENSG00000198468	1
ANKRD35	ENSG00000198483	1
YTHDF2	ENSG00000198492	1
C1orf228	ENSG00000198520	1
SH2D1B	ENSG00000198574	1
MDM4	ENSG00000198625	1
RYR2	ENSG00000198626	1
IPO9	ENSG00000198700	1
C1orf85	ENSG00000198715	1
F5	ENSG00000198734	1
GPATCH3	ENSG00000198746	1
GLT25D2	ENSG00000198756	1
RCSD1	ENSG00000198771	1
MTOR	ENSG00000198793	1
LRIG2	ENSG00000198799	1
FOXJ3	ENSG00000198815	1
CD247	ENSG00000198821	1
HMGN2	ENSG00000198830	1
GJC2	ENSG00000198835	1
DENND4B	ENSG00000198837	1
KTI12	ENSG00000198841	1
TSEN15	ENSG00000198860	1
PRMT6	ENSG00000198890	1
SHISA4	ENSG00000198892	1
C1orf174	ENSG00000198912	1
NOS1AP	ENSG00000198929	1
SMG5	ENSG00000198952	1
SNORD38A	ENSG00000202031	1
EFCAB2	ENSG00000203666	1
FAM36A	ENSG00000203667	1
CHML	ENSG00000203668	1
CAPN8	ENSG00000203697	1
TATDN3	ENSG00000203705	1
CR1	ENSG00000203710	1
C1orf53	ENSG00000203724	1
TEDDM1	ENSG00000203730	1
FCGR3A	ENSG00000203747	1
MSTO2P	ENSG00000203761	1
HIST2H2BF	ENSG00000203814	1
ATP1A1OS	ENSG00000203865	1
HSP90B3P	ENSG00000203914	1
SAMD13	ENSG00000203943	1
EFCAB7	ENSG00000203965	1
INPP5B	ENSG00000204084	1
PHACTR4	ENSG00000204138	1
ZDHHC18	ENSG00000204160	1
TMEM57	ENSG00000204178	1
PTCHD2	ENSG00000204624	1
ZBTB48	ENSG00000204859	1
C1orf70	ENSG00000205090	1
SNORD38B	ENSG00000207421	1
SNORA66	ENSG00000207523	1
GNRHR2	ENSG00000211451	1
DIO1	ENSG00000211452	1
AKR7L	ENSG00000211454	1
KIAA1383	ENSG00000212916	1
AURKAPS1	ENSG00000213033	1
DENND1B	ENSG00000213047	1
C1orf220	ENSG00000213057	1
SFT2D2	ENSG00000213064	1
RPL31P11	ENSG00000213075	1
CCDC19	ENSG00000213085	1
DARC	ENSG00000213088	1
LINGO4	ENSG00000213171	1
MLLT11	ENSG00000213190	1
NRAS	ENSG00000213281	1
GSTM2	ENSG00000213366	1
GBP7	ENSG00000213512	1
RBMXL1	ENSG00000213516	1
LEPROT	ENSG00000213625	1
MYCBP	ENSG00000214114	1
C1orf113	ENSG00000214193	1
ANKRD36BP1	ENSG00000214262	1
RSC1A1	ENSG00000215695	1
CELA2B	ENSG00000215704	1
TMEM167B	ENSG00000215717	1
TNFRSF25	ENSG00000215788	1
SLC35E2	ENSG00000215790	1
TSTD1	ENSG00000215845	1
CYB5RL	ENSG00000215883	1
CROCCP2	ENSG00000215908	1
ATAD3C	ENSG00000215915	1
HSPC157	ENSG00000218510	1
NBPF1	ENSG00000219481	1
MTMR9LP	ENSG00000220785	1
SNORD99	ENSG00000221539	1
CCNL2	ENSG00000221978	1
BTBD19	ENSG00000222009	1
DCDC2B	ENSG00000222046	1
RPS10P7	ENSG00000223396	1
GLTPD1	ENSG00000224051	1
HSPA7	ENSG00000225217	1
RPS15AP10	ENSG00000225447	1
C2CD4D	ENSG00000225556	1
C1orf104	ENSG00000225855	1
NCRNA00115	ENSG00000225880	1
WASH7P	ENSG00000227232	1
KIAA0495	ENSG00000227372	1
GEMIN8P4	ENSG00000228175	1
PIN1P1	ENSG00000229359	1
ACBD6	ENSG00000230124	1
EMBP1	ENSG00000231752	1
FLJ27354	ENSG00000231999	1
FAM58B	ENSG00000233827	1
UQCRHL	ENSG00000233954	1
GAS5	ENSG00000234741	1
SUMO1P3	ENSG00000235082	1
KIAA0040	ENSG00000235750	1
MGC12982	ENSG00000237424	1
OR2W3	ENSG00000238243	1
C1orf226	ENSG00000239887	1
AMY2B	ENSG00000240038	1
L1TD1	ENSG00000240563	1
CORT	ENSG00000241563	1
SNHG3	ENSG00000242125	1
BGLAP	ENSG00000242252	1
MRPL20	ENSG00000242485	1
VSIG8	ENSG00000243284	1
PTPRVP	ENSG00000243323	1
EFNA4	ENSG00000243364	1
LEFTY1	ENSG00000243709	1
WDR65	ENSG00000243710	1
TTC4	ENSG00000243725	1
PPIEL	ENSG00000243970	1
DDOST	ENSG00000244038	1
FCGR2C	ENSG00000244682	1
CDK11B	ENSG00000248333	1
PCP4L1	ENSG00000248485	1
TRNP1	ENSG00000253368	1
ETV3L	ENSG00000253831	1
FPGT	ENSG00000254685	1
MEX3A	ENSG00000254726	1
ZBED6	ENSG00000257315	1
PMF1-BGLAP	ENSG00000260238	1
HIST2H2BC	ENSG00000261716	1
IKBKE	ENSG00000263528	1
C1orf186	ENSG00000263961	1
SNORD55	ENSG00000264294	1
NOTCH2NL	ENSG00000264343	1
OTUD7B	ENSG00000264522	1
MIR4257	ENSG00000264553	1
RBM8A	ENSG00000265241	1
RNF115	ENSG00000265491	1
FCGR1C	ENSG00000265531	1
SEC22B	ENSG00000265808	1
TXNIP	ENSG00000265972	1
MIR3671	ENSG00000265996	1
SRGAP2	ENSG00000266028	1
RASSF5	ENSG00000266094	1
NBPF15	ENSG00000266338	1
MRPS21	ENSG00000266472	1
NBPF9	ENSG00000269713	1
C1orf152	ENSG00000270392	1
NBPF14	ENSG00000270629	1
TMEM56-RWDD3	ENSG00000271092	1
NBPF10	ENSG00000271425	1
LIX1L	ENSG00000271601	1
ANKRD34A	ENSG00000272031	1
SNORA44	ENSG00000273544	1
ZNF670	ENSG00000277462	1
SCARNA2	ENSG00000278249	1
SNORA61	ENSG00000278274	1
SNORA16A	ENSG00000280498	1
CCDC163P	ENSG00000280670	1
ADORA3	ENSG00000282608	1
MIR3916	ENSG00000283881	1
MIR3605	ENSG00000284154	1
MIR29B2	ENSG00000284203	1
MIR29C	ENSG00000284214	1
TOP1P1	ENSG00000285665	1
COX15	ENSG00000014919	10
ZMYND11	ENSG00000015171	10
ZRANB1	ENSG00000019995	10
ZDHHC6	ENSG00000023041	10
ABCC2	ENSG00000023839	10
VIM	ENSG00000026025	10
FAS	ENSG00000026103	10
VCL	ENSG00000035403	10
AIFM2	ENSG00000042286	10
ADRB1	ENSG00000043591	10
WDR37	ENSG00000047056	10
CELF2	ENSG00000048740	10
RRP12	ENSG00000052749	10
MRPL43	ENSG00000055950	10
GDI2	ENSG00000057608	10
ALDH18A1	ENSG00000059573	10
PSD	ENSG00000059915	10
CCAR1	ENSG00000060339	10
WAPAL	ENSG00000062650	10
OAT	ENSG00000065154	10
MCM10	ENSG00000065328	10
SLK	ENSG00000065613	10
COL17A1	ENSG00000065618	10
GSTO2	ENSG00000065621	10
SEC61A2	ENSG00000065665	10
PRKCQ	ENSG00000065675	10
FAM107B	ENSG00000065809	10
FGFR2	ENSG00000066468	10
PFKP	ENSG00000067057	10
IDI1	ENSG00000067064	10
KLF6	ENSG00000067082	10
INPP5A	ENSG00000068383	10
UBE2D1	ENSG00000072401	10
RHOBTB1	ENSG00000072422	10
TACR2	ENSG00000075073	10
WNT8B	ENSG00000075290	10
ZNF37A	ENSG00000075407	10
SEC31B	ENSG00000075826	10
NT5C2	ENSG00000076685	10
TM9SF3	ENSG00000077147	10
NFKB2	ENSG00000077150	10
SPAG6	ENSG00000077327	10
APBB1IP	ENSG00000077420	10
NEBL	ENSG00000078114	10
MLLT10	ENSG00000078403	10
SAR1A	ENSG00000079332	10
DUSP13	ENSG00000079393	10
SEPHS1	ENSG00000086475	10
DHX32	ENSG00000089876	10
PDE6C	ENSG00000095464	10
CWF19L1	ENSG00000095485	10
SEMA4G	ENSG00000095539	10
BTAF1	ENSG00000095564	10
IKZF5	ENSG00000095574	10
BLNK	ENSG00000095585	10
SORBS1	ENSG00000095637	10
BAMBI	ENSG00000095739	10
WAC	ENSG00000095787	10
CREM	ENSG00000095794	10
SIRT1	ENSG00000096717	10
HNRNPH3	ENSG00000096746	10
SCD	ENSG00000099194	10
ABLIM1	ENSG00000099204	10
RAB18	ENSG00000099246	10
NRP1	ENSG00000099250	10
PRTFDC1	ENSG00000099256	10
TSPAN15	ENSG00000099282	10
H2AFY2	ENSG00000099284	10
FAM21A	ENSG00000099290	10
PDLIM1	ENSG00000107438	10
CCNJ	ENSG00000107443	10
DNTT	ENSG00000107447	10
GATA3	ENSG00000107485	10
HPS1	ENSG00000107521	10
PHYH	ENSG00000107537	10
RASSF4	ENSG00000107551	10
DNMBP	ENSG00000107554	10
RAB11FIP2	ENSG00000107560	10
ERLIN1	ENSG00000107566	10
EIF3A	ENSG00000107581	10
PKD2L1	ENSG00000107593	10
CUBN	ENSG00000107611	10
TRDMT1	ENSG00000107614	10
DDX50	ENSG00000107625	10
MAPK8	ENSG00000107643	10
SEC23IP	ENSG00000107651	10
ATE1	ENSG00000107669	10
NSMCE4A	ENSG00000107672	10
PLEKHA1	ENSG00000107679	10
KIAA1274	ENSG00000107719	10
UNC5B	ENSG00000107731	10
CDH23	ENSG00000107736	10
C10orf54	ENSG00000107738	10
SPOCK2	ENSG00000107742	10
CBARA1	ENSG00000107745	10
PPP3CB	ENSG00000107758	10
FAM190B	ENSG00000107771	10
BMPR1A	ENSG00000107779	10
MINPP1	ENSG00000107789	10
ACTA2	ENSG00000107796	10
LIPA	ENSG00000107798	10
C10orf2	ENSG00000107815	10
LZTS2	ENSG00000107816	10
SFXN3	ENSG00000107819	10
FBXW4	ENSG00000107829	10
NPM3	ENSG00000107833	10
TNKS2	ENSG00000107854	10
GBF1	ENSG00000107862	10
ARHGAP21	ENSG00000107863	10
CPEB3	ENSG00000107864	10
FBXL15	ENSG00000107872	10
CUEDC2	ENSG00000107874	10
SUFU	ENSG00000107882	10
ANKRD26	ENSG00000107890	10
ACBD5	ENSG00000107897	10
LHPP	ENSG00000107902	10
LARP4B	ENSG00000107929	10
GTPBP4	ENSG00000107937	10
C10orf137	ENSG00000107938	10
BCCIP	ENSG00000107949	10
MTPAP	ENSG00000107951	10
NEURL	ENSG00000107954	10
SH3PXD2A	ENSG00000107957	10
PITRM1	ENSG00000107959	10
OBFC1	ENSG00000107960	10
MAP3K8	ENSG00000107968	10
GLRX3	ENSG00000108010	10
C10orf18	ENSG00000108021	10
XPNPEP1	ENSG00000108039	10
SMC3	ENSG00000108055	10
SHOC2	ENSG00000108061	10
TFAM	ENSG00000108064	10
CCDC6	ENSG00000108091	10
CUL2	ENSG00000108094	10
CCNY	ENSG00000108100	10
ZMIZ1	ENSG00000108175	10
PPIF	ENSG00000108179	10
PBLD	ENSG00000108187	10
TSPAN14	ENSG00000108219	10
TBC1D12	ENSG00000108239	10
FAM178A	ENSG00000119906	10
IDE	ENSG00000119912	10
ELOVL3	ENSG00000119915	10
IFIT3	ENSG00000119917	10
IFIT2	ENSG00000119922	10
GPAM	ENSG00000119927	10
CUTC	ENSG00000119929	10
PYROXD2	ENSG00000119943	10
CNNM1	ENSG00000119946	10
MXI1	ENSG00000119950	10
SMNDC1	ENSG00000119953	10
C10orf88	ENSG00000119965	10
HELLS	ENSG00000119969	10
TCTN3	ENSG00000119977	10
AVPI1	ENSG00000119986	10
WDR11	ENSG00000120008	10
C10orf76	ENSG00000120029	10
KCNIP2	ENSG00000120049	10
CCDC147	ENSG00000120051	10
GOT1	ENSG00000120053	10
C10orf95	ENSG00000120055	10
SFRP5	ENSG00000120057	10
